,ServicingLenderName,idservicinglender,BorrowerState,CurrentApprovalAmount_Tatal,CurrentApprovalAmount_Count,Symbol
27393,Home Federal Savings & Loan Association of Grand Island,3284,NE,26317802.7,505,0
27394,Home Federal Savings & Loan Association of Grand Island,3284,NY,68200.0,1,0
27395,Home Federal Savings & Loan Association of Grand Island,3284,CO,37500.0,1,0
27396,Home Federal Savings & Loan Association of Grand Island,3284,SD,2820.0,1,0
27397,Liberty Federal Credit Union,1055,IN,26297349.25,579,0
27398,Liberty Federal Credit Union,1055,KY,11601284.2,157,0
27399,Liberty Federal Credit Union,1055,TN,693450.5,16,0
27400,Liberty Federal Credit Union,1055,CA,498932.5,3,0
27401,Liberty Federal Credit Union,1055,NC,415462.0,2,0
27402,Liberty Federal Credit Union,1055,KS,368274.0,18,0
27403,Liberty Federal Credit Union,1055,FL,227517.5,5,0
27404,Liberty Federal Credit Union,1055,IL,37329.0,3,0
27405,Liberty Federal Credit Union,1055,MI,33250.0,1,0
27406,Liberty Federal Credit Union,1055,OR,18500.0,1,0
27407,Liberty Federal Credit Union,1055,GA,14645.0,2,0
27408,Liberty Federal Credit Union,1055,AZ,3340.0,1,0
27409,The Peoples Community Bank,4041,WI,26267586.45,473,0
27410,The Peoples Community Bank,4041,KY,32767.7,1,0
27411,The Peoples Community Bank,4041,MI,20000.0,1,0
27412,The Peoples Community Bank,4041,MO,7063.12,1,0
27413,First American National Bank,217,MS,26266428.330000002,948,0
27414,First American National Bank,217,AL,1243881.93,20,0
27415,First American National Bank,217,TN,1070745.46,59,0
27416,First American National Bank,217,MO,207234.72,14,0
27417,First American National Bank,217,TX,63201.990000000005,5,0
27418,First American National Bank,217,MD,20833.33,1,0
27419,First American National Bank,217,MN,20833.0,1,0
27420,First American National Bank,217,IL,16606.25,1,0
27421,First American National Bank,217,UT,16484.71,3,0
27422,First American National Bank,217,PR,6198.0,1,0
27423,First American National Bank,217,FL,5208.33,1,0
27424,First American National Bank,217,KS,2725.62,2,0
27425,Forum CU,2302,IN,26245904.22,655,0
27426,Forum CU,2302,TN,42032.0,3,0
27427,Forum CU,2302,KY,41632.0,2,0
27428,Forum CU,2302,FL,5340.0,1,0
27429,"First State Bank and Trust Company, Inc.",3082,MO,26218481.65,504,TSLA
27430,"First State Bank and Trust Company, Inc.",3082,AR,201871.2,6,TSLA
27431,"First State Bank and Trust Company, Inc.",3082,MN,128250.72,2,TSLA
27432,"First State Bank and Trust Company, Inc.",3082,TN,83107.31,6,TSLA
27433,"First State Bank and Trust Company, Inc.",3082,IL,33579.0,2,TSLA
27434,Freedom Bank of Southern Missouri,3085,MO,26207211.72,1011,0
27435,Freedom Bank of Southern Missouri,3085,AR,347085.0,12,0
27436,Freedom Bank of Southern Missouri,3085,KS,153238.68,2,0
27437,Freedom Bank of Southern Missouri,3085,AZ,11925.0,2,0
27438,The Bank of Houston,3106,MO,26184483.19,381,0
27439,The Bank of Houston,3106,IL,999876.87,17,0
27440,The Bank of Houston,3106,WA,707272.98,1,0
27441,The Bank of Houston,3106,TX,309942.02,1,0
27442,The Bank of Houston,3106,NV,227656.6,2,0
27443,The Bank of Houston,3106,OH,138384.16999999998,2,0
27444,The Bank of Houston,3106,CA,107800.82,1,0
27445,The Bank of Houston,3106,FL,96072.53,11,0
27446,The Bank of Houston,3106,UT,69413.12,3,0
27447,The Bank of Houston,3106,NY,49392.37,2,0
27448,The Bank of Houston,3106,MI,38750.0,1,0
27449,The Bank of Houston,3106,NJ,30592.0,1,0
27450,The Bank of Houston,3106,KY,21067.2,4,0
27451,The Bank of Houston,3106,KS,8370.4,1,0
27452,The Bank of Houston,3106,IN,2999.97,1,0
27453,Bank of St. Francisville,2583,LA,26159175.42,385,0
27454,Bank of St. Francisville,2583,NC,531882.23,10,0
27455,Bank of St. Francisville,2583,TX,504486.07,11,0
27456,Bank of St. Francisville,2583,FL,334596.02999999997,7,0
27457,Bank of St. Francisville,2583,MS,313941.66,9,0
27458,Bank of St. Francisville,2583,NY,158750.0,1,0
27459,Bank of St. Francisville,2583,DE,63187.770000000004,2,0
27460,Bank of St. Francisville,2583,MI,20833.32,1,0
27461,Bank of St. Francisville,2583,AR,14438.95,1,0
27462,Apex Bank,1677,TN,26108373.79,949,0
27463,Apex Bank,1677,GA,1796390.0,6,0
27464,Apex Bank,1677,FL,926241.03,11,0
27465,Apex Bank,1677,LA,545703.9299999999,10,0
27466,Apex Bank,1677,NJ,219562.4,2,0
27467,Apex Bank,1677,IL,115623.88,2,0
27468,Apex Bank,1677,MO,80151.76999999999,2,0
27469,Apex Bank,1677,NC,29896.25,2,0
27470,Apex Bank,1677,AK,6100.62,1,0
27471,Apex Bank,1677,SC,1946.25,1,0
27472,MapleMark Bank,990,TX,26103953.26,69,0
27473,MapleMark Bank,990,OK,8489712.1,37,0
27474,MapleMark Bank,990,NY,2412738.41,6,0
27475,MapleMark Bank,990,CA,2104276.52,3,0
27476,MapleMark Bank,990,NM,594365.48,4,0
27477,MapleMark Bank,990,MN,377052.0,1,0
27478,MapleMark Bank,990,CO,346594.0,4,0
27479,MapleMark Bank,990,LA,58067.229999999996,2,0
27480,MapleMark Bank,990,TN,20833.32,1,0
27481,The Ohio Valley Bank Company,2563,OH,26063359.59,463,0
27482,The Ohio Valley Bank Company,2563,WV,17567614.68,122,0
27483,The Ohio Valley Bank Company,2563,NJ,534250.5,2,0
27484,The Ohio Valley Bank Company,2563,KY,434665.5,4,0
27485,The Ohio Valley Bank Company,2563,VA,35849.08,3,0
27486,The Ohio Valley Bank Company,2563,FL,6700.0,1,0
27487,First Security Bank of Nevada,587,NV,26052991.34,317,0
27488,First Security Bank of Nevada,587,AZ,1545688.0,5,0
27489,First Security Bank of Nevada,587,CA,1389030.48,17,0
27490,First Security Bank of Nevada,587,FL,1219845.0,1,0
27491,First Security Bank of Nevada,587,CT,836269.0,2,0
27492,First Security Bank of Nevada,587,WA,603979.0,2,0
27493,First Security Bank of Nevada,587,NM,173741.0,4,0
27494,First Security Bank of Nevada,587,NC,150364.49,2,0
27495,First Security Bank of Nevada,587,TX,109512.0,2,0
27496,First Security Bank of Nevada,587,CO,50890.130000000005,5,0
27497,First Security Bank of Nevada,587,VA,49964.0,2,0
27498,First Security Bank of Nevada,587,SD,48274.95,2,0
27499,"Bank of Hillsboro, National Association",1109,IL,26013014.03,628,ZION
27500,"Bank of Hillsboro, National Association",1109,MO,5188094.6,69,ZION
27501,"Bank of Hillsboro, National Association",1109,CA,1104955.0,6,ZION
27502,"Bank of Hillsboro, National Association",1109,NY,458366.0,23,ZION
27503,"Bank of Hillsboro, National Association",1109,NJ,46263.0,4,ZION
27504,"Bank of Hillsboro, National Association",1109,IN,22275.0,3,ZION
27505,"Bank of Hillsboro, National Association",1109,NV,20930.0,3,ZION
27506,"Bank of Hillsboro, National Association",1109,WV,15515.0,1,ZION
27507,"Bank of Hillsboro, National Association",1109,WI,14899.0,2,ZION
27508,"Bank of Hillsboro, National Association",1109,OK,11814.0,2,ZION
27509,"Bank of Hillsboro, National Association",1109,TX,9537.0,1,ZION
27510,"Bank of Hillsboro, National Association",1109,TN,6032.0,1,ZION
27511,WESTconsin CU,4098,WI,25920115.0,1162,0
27512,WESTconsin CU,4098,MN,609467.0,28,0
27513,WESTconsin CU,4098,AZ,11900.0,1,0
27514,WESTconsin CU,4098,TN,10415.0,1,0
27515,WESTconsin CU,4098,MO,4500.0,1,0
27516,WESTconsin CU,4098,HI,2285.0,1,0
27517,WESTconsin CU,4098,ID,1057.0,1,0
27518,CBW Bank,592,CA,25885594.53,67,0
27519,CBW Bank,592,MI,8426801.58,75,0
27520,CBW Bank,592,KS,7519660.63,297,0
27521,CBW Bank,592,IA,7242452.92,19,0
27522,CBW Bank,592,CO,5189443.7,12,0
27523,CBW Bank,592,WA,4635560.0,2,0
27524,CBW Bank,592,NV,4010268.71,9,0
27525,CBW Bank,592,FL,3892741.36,28,0
27526,CBW Bank,592,NY,3824544.91,27,0
27527,CBW Bank,592,AZ,3569657.35,18,0
27528,CBW Bank,592,IL,2132055.05,10,0
27529,CBW Bank,592,TX,1805219.87,22,0
27530,CBW Bank,592,VA,1759171.76,29,0
27531,CBW Bank,592,MA,1654454.88,6,0
27532,CBW Bank,592,MO,1575345.79,20,0
27533,CBW Bank,592,NE,1461086.52,61,0
27534,CBW Bank,592,MN,1249149.3,2,0
27535,CBW Bank,592,MD,1117668.23,11,0
27536,CBW Bank,592,TN,816364.42,2,0
27537,CBW Bank,592,GA,680810.69,7,0
27538,CBW Bank,592,NJ,466080.79,6,0
27539,CBW Bank,592,MT,406643.0,1,0
27540,CBW Bank,592,DC,187830.35,4,0
27541,CBW Bank,592,OK,171759.63,6,0
27542,CBW Bank,592,ME,149542.5,1,0
27543,CBW Bank,592,AR,98799.89,4,0
27544,CBW Bank,592,NC,57117.5,3,0
27545,CBW Bank,592,KY,40833.34,2,0
27546,CBW Bank,592,MS,37068.32,3,0
27547,CBW Bank,592,UT,16789.89,3,0
27548,CBW Bank,592,SD,12304.15,1,0
27549,CBW Bank,592,OH,8716.45,1,0
27550,CBW Bank,592,NH,6023.52,1,0
27551,CBW Bank,592,WI,3145.2,1,0
27552,Dieterich Bank,2147,IL,25883050.0,874,0
27553,Dieterich Bank,2147,MO,1899015.2,38,0
27554,Dieterich Bank,2147,IN,158228.5,5,0
27555,Dieterich Bank,2147,KY,42322.95,1,0
27556,Dieterich Bank,2147,CO,6250.0,1,0
27557,First National Bank of Huntsville,3912,TX,25873939.85,742,0
27558,Patterson State Bank,2577,LA,25850014.86,394,0
27559,Patterson State Bank,2577,VA,9553065.4,11,0
27560,Patterson State Bank,2577,TX,64317.05,7,0
27561,Patterson State Bank,2577,AZ,62499.96,3,0
27562,Patterson State Bank,2577,FL,29639.38,7,0
27563,Patterson State Bank,2577,IN,5447.93,1,0
27564,The Cooperative Bank,2688,MA,25849150.07,308,0
27565,The Cooperative Bank,2688,RI,12150.0,1,0
27566,TNBANK,3790,TN,25842451.64,276,0
27567,TNBANK,3790,FL,10110.75,1,0
27568,Peoples Bank of Kankakee County,2116,IL,25815862.0,231,0
27569,Peoples Bank of Kankakee County,2116,TN,383570.0,4,0
27570,Peoples Bank of Kankakee County,2116,IN,114500.0,1,0
27571,Peoples Bank of Kankakee County,2116,CO,90595.0,1,0
27572,Peoples Bank of Kankakee County,2116,NY,11250.0,1,0
27573,Peoples Bank of Kankakee County,2116,AZ,9795.0,1,0
27574,KCB Bank,2381,KS,25799332.41,737,0
27575,KCB Bank,2381,CO,196715.0,11,0
27576,KCB Bank,2381,OK,27334.0,1,0
27577,KCB Bank,2381,CA,8521.45,1,0
27578,The Citizens Bank Company,3485,OH,25794479.85,288,0
27579,The Citizens Bank Company,3485,WV,502548.95,14,0
27580,The Citizens Bank Company,3485,AL,20000.0,1,0
27581,North Star Bank,2950,MN,25790280.63,171,0
27582,North Star Bank,2950,WI,906086.88,5,0
27583,North Star Bank,2950,CA,13342.0,1,0
27584,"First & Farmers National Bank, Inc.",1027,KY,25778186.66,1279,TSLA
27585,"First & Farmers National Bank, Inc.",1027,CA,1171068.3,3,TSLA
27586,"First & Farmers National Bank, Inc.",1027,TN,207726.76,18,TSLA
27587,"First & Farmers National Bank, Inc.",1027,IN,12106.02,2,TSLA
27588,Merit Bank,158,AL,25733313.34,260,0
27589,Merit Bank,158,GA,527225.0,2,0
27590,Merit Bank,158,TN,220690.79,5,0
27591,Merit Bank,158,FL,24415.0,1,0
27592,Jones Bank,3280,NE,25730500.03,823,^DJTBAKT
27593,Jones Bank,3280,AZ,20530.0,2,^DJTBAKT
27594,Jones Bank,3280,MO,13617.0,1,^DJTBAKT
27595,Partners Bank of New England,2732,ME,25685733.06,561,0
27596,Partners Bank of New England,2732,NH,6234406.67,98,0
27597,Partners Bank of New England,2732,MA,1122493.45,12,0
27598,Partners Bank of New England,2732,NJ,496642.0,3,0
27599,Partners Bank of New England,2732,GA,177989.0,2,0
27600,Partners Bank of New England,2732,FL,27900.0,1,0
27601,Partners Bank of New England,2732,WA,19475.0,2,0
27602,Ultima Bank Minnesota,2951,MN,25605234.15,998,0
27603,Ultima Bank Minnesota,2951,ND,301070.0,17,0
27604,Ultima Bank Minnesota,2951,FL,106000.0,2,0
27605,Ultima Bank Minnesota,2951,TX,54000.0,3,0
27606,Ultima Bank Minnesota,2951,PA,34900.0,1,0
27607,Ultima Bank Minnesota,2951,MT,30100.0,3,0
27608,Ultima Bank Minnesota,2951,SD,9500.0,1,0
27609,Ultima Bank Minnesota,2951,AZ,4600.0,1,0
27610,Powell Valley National Bank,3754,VA,25580669.0,521,0
27611,Powell Valley National Bank,3754,TN,13541681.0,236,0
27612,Powell Valley National Bank,3754,SC,341100.0,4,0
27613,Powell Valley National Bank,3754,KY,170400.0,10,0
27614,Powell Valley National Bank,3754,NC,17200.0,3,0
27615,Powell Valley National Bank,3754,GA,13700.0,1,0
27616,Powell Valley National Bank,3754,AZ,1500.0,1,0
27617,Diamond Bank,416,AR,25556055.02,969,0
27618,Diamond Bank,416,TX,4034170.42,60,0
27619,Diamond Bank,416,CA,1107138.04,5,0
27620,Diamond Bank,416,OK,313607.25,18,0
27621,Diamond Bank,416,TN,20833.32,1,0
27622,Diamond Bank,416,NE,7414.15,1,0
27623,Community CU of Florida,1608,FL,25542649.56,577,0
27624,Community CU of Florida,1608,NJ,270244.0,7,0
27625,Community CU of Florida,1608,CA,54874.0,2,0
27626,Community CU of Florida,1608,IN,20833.0,1,0
27627,First Service Bank,421,AR,25535811.2,761,0
27628,First Service Bank,421,MS,1377700.0,3,0
27629,First Service Bank,421,LA,1016200.0,5,0
27630,First Service Bank,421,TX,588900.0,7,0
27631,First Service Bank,421,TN,500000.0,5,0
27632,First Service Bank,421,MN,315100.0,3,0
27633,First Service Bank,421,OK,33300.0,2,0
27634,First Service Bank,421,CA,31700.0,2,0
27635,First Service Bank,421,GA,24900.0,1,0
27636,First Service Bank,421,MI,21300.0,1,0
27637,First Service Bank,421,AZ,15000.0,1,0
27638,The Clinton National Bank,342,IA,25497925.99,500,0
27639,The Clinton National Bank,342,IL,5605367.59,55,0
27640,The Clinton National Bank,342,AL,182900.0,1,0
27641,The Clinton National Bank,342,KY,35300.0,1,0
27642,The Clinton National Bank,342,WI,1600.0,1,0
27643,New Tripoli Bank,3712,PA,25481734.02,418,0
27644,New Tripoli Bank,3712,VA,41665.0,2,0
27645,New Tripoli Bank,3712,NJ,10902.1,2,0
27646,Merchants & Marine Bank,234,MS,25453503.03,407,0
27647,Merchants & Marine Bank,234,AL,9890897.9,248,0
27648,Merchants & Marine Bank,234,KY,1061155.2,2,0
27649,Merchants & Marine Bank,234,OH,331300.0,1,0
27650,Merchants & Marine Bank,234,LA,196786.66999999998,9,0
27651,Merchants & Marine Bank,234,FL,185265.6,6,0
27652,Merchants & Marine Bank,234,TX,20750.0,1,0
27653,Merchants & Marine Bank,234,TN,18100.0,1,0
27654,Merchants & Marine Bank,234,IL,15200.0,1,0
27655,Forte Bank,4069,WI,25437222.75,348,0
27656,Forte Bank,4069,IA,127292.0,1,0
27657,Forte Bank,4069,FL,40034.0,2,0
27658,Studio Bank,3464,TN,25404242.84,462,STBK
27659,Studio Bank,3464,NY,675514.9,4,STBK
27660,Studio Bank,3464,GA,233761.0,7,STBK
27661,Studio Bank,3464,FL,195945.0,5,STBK
27662,Studio Bank,3464,TX,55530.4,6,STBK
27663,Studio Bank,3464,SC,52992.75,3,STBK
27664,Studio Bank,3464,KY,41982.75,3,STBK
27665,Studio Bank,3464,AL,32080.0,1,STBK
27666,Studio Bank,3464,CA,31684.05,4,STBK
27667,Studio Bank,3464,OH,26773.55,2,STBK
27668,Studio Bank,3464,IL,18806.05,2,STBK
27669,Studio Bank,3464,VA,12082.7,1,STBK
27670,Studio Bank,3464,CT,10117.08,1,STBK
27671,Studio Bank,3464,MI,1906.25,1,STBK
27672,West Valley National Bank,572,AZ,25319800.57,295,0
27673,West Valley National Bank,572,NV,13866028.51,51,0
27674,West Valley National Bank,572,CA,2866266.71,38,0
27675,West Valley National Bank,572,CO,848790.0,1,0
27676,West Valley National Bank,572,IL,604569.66,18,0
27677,West Valley National Bank,572,GA,283483.77,3,0
27678,West Valley National Bank,572,PR,222500.0,2,0
27679,West Valley National Bank,572,MI,217432.0,2,0
27680,West Valley National Bank,572,NY,190485.0,6,0
27681,West Valley National Bank,572,PA,168000.0,1,0
27682,West Valley National Bank,572,NC,113685.0,2,0
27683,West Valley National Bank,572,CT,93500.0,1,0
27684,West Valley National Bank,572,NJ,92345.0,5,0
27685,West Valley National Bank,572,WI,79810.0,3,0
27686,West Valley National Bank,572,MA,62630.0,1,0
27687,West Valley National Bank,572,FL,30175.0,3,0
27688,West Valley National Bank,572,NH,23000.0,2,0
27689,West Valley National Bank,572,MN,17500.0,1,0
27690,West Valley National Bank,572,MD,17000.0,1,0
27691,West Valley National Bank,572,AL,12750.0,1,0
27692,West Valley National Bank,572,OH,8200.0,1,0
27693,West Valley National Bank,572,OR,7250.0,1,0
27694,First National Bank & Trust Company of McAlester,1572,OK,25307608.47,625,0
27695,First National Bank & Trust Company of McAlester,1572,TX,2577232.2,15,0
27696,First National Bank & Trust Company of McAlester,1572,FL,1320700.0,1,0
27697,First National Bank & Trust Company of McAlester,1572,CO,23628.45,2,0
27698,The First National Bank of Mount Dora,1606,FL,25272301.0,331,0
27699,The First National Bank of Mount Dora,1606,WI,371120.0,2,0
27700,The First National Bank of Mount Dora,1606,NY,5245.0,1,0
27701,High Country Bank,1313,CO,25256818.7,596,0
27702,High Country Bank,1313,MT,46114.0,1,0
27703,High Country Bank,1313,KS,15781.0,1,0
27704,High Country Bank,1313,NM,14932.0,1,0
27705,High Country Bank,1313,TX,10202.0,1,0
27706,Grand Rapids State Bank,962,MN,25244151.61,308,0
27707,Grand Rapids State Bank,962,CA,897965.0,1,0
27708,Grand Rapids State Bank,962,WI,75514.07,4,0
27709,Grand Rapids State Bank,962,ND,35308.0,5,0
27710,Columbus Bank and Trust Company,3292,NE,25240340.93,549,0
27711,Columbus Bank and Trust Company,3292,MO,213061.0,5,0
27712,Columbus Bank and Trust Company,3292,IA,175329.0,2,0
27713,Columbus Bank and Trust Company,3292,TN,20833.0,1,0
27714,Columbus Bank and Trust Company,3292,AZ,13509.0,2,0
27715,Columbus Bank and Trust Company,3292,NV,12838.0,4,0
27716,The First National Bank of Ballinger,3873,TX,25226525.65,477,0
27717,The First National Bank of Ballinger,3873,CA,117905.0,2,0
27718,The First National Bank of Ballinger,3873,NM,41666.66,2,0
27719,The First National Bank of Ballinger,3873,GA,41660.0,2,0
27720,The First National Bank of Ballinger,3873,FL,13084.0,2,0
27721,"TXN Bank, National Association",3878,TX,25216897.77,634,ZION
27722,"TXN Bank, National Association",3878,OK,272533.33,4,ZION
27723,Triangle CU,1755,NH,25189949.73,532,0
27724,Triangle CU,1755,MA,1163073.48,31,0
27725,Triangle CU,1755,FL,153525.0,1,0
27726,State Bank of Chilton,4064,WI,25181447.34,512,0
27727,State Bank of Chilton,4064,IL,207762.03999999998,2,0
27728,Waukon State Bank,1957,IA,25156142.0,833,0
27729,Waukon State Bank,1957,MN,1441845.07,50,0
27730,Waukon State Bank,1957,WI,818571.1,17,0
27731,Waukon State Bank,1957,TN,33559.57,1,0
27732,Waukon State Bank,1957,WA,20833.32,1,0
27733,Waukon State Bank,1957,TX,20833.32,1,0
27734,Waukon State Bank,1957,AZ,19391.87,1,0
27735,Waukon State Bank,1957,CA,18550.62,2,0
27736,Waukon State Bank,1957,FL,7730.12,1,0
27737,Waukon State Bank,1957,MO,5125.2,1,0
27738,Prime Security Bank,1545,MN,25148661.68,470,0
27739,Prime Security Bank,1545,FL,2303000.0,1,0
27740,Prime Security Bank,1545,WI,241200.0,9,0
27741,Prime Security Bank,1545,OH,46500.0,1,0
27742,Prime Security Bank,1545,SD,16600.0,2,0
27743,Alliance Bank & Trust Company,3209,NC,25144463.05,221,0
27744,Alliance Bank & Trust Company,3209,SC,1211032.04,3,0
27745,Alliance Bank & Trust Company,3209,WI,6357.0,1,0
27746,The Missouri Bank,1741,MO,25115008.01,488,0
27747,The Missouri Bank,1741,IL,601229.0,3,0
27748,The Missouri Bank,1741,FL,339678.32,3,0
27749,The Missouri Bank,1741,TX,123874.1,2,0
27750,The Missouri Bank,1741,AL,41666.32,2,0
27751,The Missouri Bank,1741,PR,28000.0,1,0
27752,The Missouri Bank,1741,GA,10000.0,1,0
27753,Pineland Bank,1597,GA,25103450.0,483,0
27754,Pineland Bank,1597,FL,5851430.0,60,0
27755,Pineland Bank,1597,KY,800.0,1,0
27756,Crossroads Bank,2161,IN,25103047.4,604,0
27757,Crossroads Bank,2161,TX,18681180.0,376,0
27758,Crossroads Bank,2161,IL,14272218.73,221,0
27759,Crossroads Bank,2161,KY,185974.0,2,0
27760,Crossroads Bank,2161,MO,151400.0,2,0
27761,Crossroads Bank,2161,MS,96500.0,1,0
27762,Crossroads Bank,2161,SC,59565.0,2,0
27763,Crossroads Bank,2161,CA,52975.0,1,0
27764,Crossroads Bank,2161,MI,45802.0,3,0
27765,Crossroads Bank,2161,NY,27133.0,2,0
27766,Crossroads Bank,2161,OK,20800.0,1,0
27767,Crossroads Bank,2161,GA,13100.0,1,0
27768,Southern Independent Bank,153,AL,24988096.88,610,0
27769,Southern Independent Bank,153,GA,1241446.1700000002,5,0
27770,Southern Independent Bank,153,FL,636912.86,27,0
27771,Southern Independent Bank,153,AR,9872.29,1,0
27772,Southern Independent Bank,153,TN,1654.37,1,0
27773,First Vision Bank of Tennessee,1803,TN,24904097.0,542,0
27774,First Vision Bank of Tennessee,1803,GA,805600.0,3,0
27775,First Vision Bank of Tennessee,1803,NC,497000.0,2,0
27776,First Vision Bank of Tennessee,1803,TX,163600.0,2,0
27777,First Vision Bank of Tennessee,1803,LA,62200.0,1,0
27778,First Vision Bank of Tennessee,1803,AL,10600.0,2,0
27779,Oostburg State Bank,4049,WI,24873956.97,328,0
27780,Oostburg State Bank,4049,IL,49003.33,3,0
27781,Oostburg State Bank,4049,ID,13874.0,1,0
27782,Eastern Connecticut Savings Bank,1413,CT,24801793.94,279,0
27783,Prospect Bank,2071,IL,24778442.35,359,0
27784,Prospect Bank,2071,TN,1431717.0,2,0
27785,Prospect Bank,2071,IN,885663.86,14,0
27786,Prospect Bank,2071,OH,4250.0,1,0
27787,Great American Bank,2430,KS,24776608.22,438,0
27788,Great American Bank,2430,MO,3844911.09,100,0
27789,Great American Bank,2430,TX,290130.0,3,0
27790,Great American Bank,2430,AZ,138241.88,2,0
27791,Great American Bank,2430,VA,133060.0,2,0
27792,Great American Bank,2430,CA,30899.5,3,0
27793,Great American Bank,2430,DC,13750.0,1,0
27794,Great American Bank,2430,CO,12500.0,1,0
27795,Redstone Bank,1288,CO,24774800.27,127,0
27796,Redstone Bank,1288,SC,10000.0,1,0
27797,"Eastern Savings Bank, FSB",2752,MD,24763115.91,186,9377.KL
27798,"Eastern Savings Bank, FSB",2752,NJ,274000.0,2,9377.KL
27799,"Eastern Savings Bank, FSB",2752,NY,64220.0,1,9377.KL
27800,"Eastern Savings Bank, FSB",2752,FL,49825.5,2,9377.KL
27801,Simply Bank,1827,TN,24754197.77,379,0
27802,Simply Bank,1827,GA,2730186.69,59,0
27803,Simply Bank,1827,NC,597400.0,2,0
27804,Simply Bank,1827,MI,30200.0,1,0
27805,Simply Bank,1827,OH,25200.0,1,0
27806,Simply Bank,1827,FL,6000.0,1,0
27807,Jonestown Bank and Trust Company,3691,PA,24738303.0,468,0
27808,Jonestown Bank and Trust Company,3691,DE,220540.0,3,0
27809,Jonestown Bank and Trust Company,3691,NJ,45390.0,1,0
27810,Jonestown Bank and Trust Company,3691,CA,8522.0,1,0
27811,Lake Trust CU,2839,MI,24728655.36,509,0
27812,Lake Trust CU,2839,AZ,90658.79,4,0
27813,First Federal Bank of Wisconsin,4073,WI,24708643.23,348,0
27814,First Federal Bank of Wisconsin,4073,NV,254149.5,2,0
27815,First Federal Bank of Wisconsin,4073,CA,73200.0,2,0
27816,First Federal Bank of Wisconsin,4073,GA,46027.5,1,0
27817,First Federal Bank of Wisconsin,4073,FL,41600.0,2,0
27818,First Federal Bank of Wisconsin,4073,AZ,30567.5,1,0
27819,First Federal Bank of Wisconsin,4073,IL,16200.0,1,0
27820,The Bank of Kaukauna,2258,WI,24654924.11,209,0
27821,The Bank of Kaukauna,2258,TX,2030667.0,5,0
27822,The Bank of Kaukauna,2258,NY,241500.0,2,0
27823,The Bank of Kaukauna,2258,IL,226817.08,5,0
27824,The Bank of Kaukauna,2258,ID,25038.41,2,0
27825,Stone Bank,383,AR,24646480.23,539,0
27826,Stone Bank,383,FL,11495474.0,111,0
27827,Stone Bank,383,NY,7996009.5,47,0
27828,Stone Bank,383,GA,7296799.0,16,0
27829,Stone Bank,383,TX,4368203.0,10,0
27830,Stone Bank,383,OH,2554530.0,3,0
27831,Stone Bank,383,MO,2285659.0,8,0
27832,Stone Bank,383,CA,1706891.0,9,0
27833,Stone Bank,383,KY,1486304.0,3,0
27834,Stone Bank,383,TN,1482817.0,7,0
27835,Stone Bank,383,LA,1479473.0,12,0
27836,Stone Bank,383,PA,1065920.0,9,0
27837,Stone Bank,383,OK,689591.0,4,0
27838,Stone Bank,383,WV,566696.0,2,0
27839,Stone Bank,383,DE,548562.0,2,0
27840,Stone Bank,383,IL,368424.0,8,0
27841,Stone Bank,383,OR,290259.0,2,0
27842,Stone Bank,383,NC,252074.0,9,0
27843,Stone Bank,383,CO,222776.0,2,0
27844,Stone Bank,383,VA,122002.0,2,0
27845,Stone Bank,383,MD,92190.0,5,0
27846,Stone Bank,383,MI,82496.0,4,0
27847,Stone Bank,383,NJ,74477.0,2,0
27848,Stone Bank,383,UT,31760.0,2,0
27849,Stone Bank,383,IN,17479.0,1,0
27850,Stone Bank,383,NE,16972.0,2,0
27851,Stone Bank,383,WY,15860.0,1,0
27852,Stone Bank,383,AL,15820.0,1,0
27853,Elderton State Bank,3692,PA,24633252.0,328,0
27854,Opportunity Fund Community Development,1158,CA,24627703.16,1443,0
27855,Opportunity Fund Community Development,1158,NY,1168591.33,77,0
27856,Opportunity Fund Community Development,1158,GA,875268.06,70,0
27857,Opportunity Fund Community Development,1158,TX,859830.87,55,0
27858,Opportunity Fund Community Development,1158,FL,742745.12,49,0
27859,Opportunity Fund Community Development,1158,NC,655030.38,46,0
27860,Opportunity Fund Community Development,1158,NJ,651283.72,48,0
27861,Opportunity Fund Community Development,1158,WA,637298.4,26,0
27862,Opportunity Fund Community Development,1158,MD,513923.68,41,0
27863,Opportunity Fund Community Development,1158,NV,378762.3,15,0
27864,Opportunity Fund Community Development,1158,OH,333814.42,18,0
27865,Opportunity Fund Community Development,1158,IL,318750.27,28,0
27866,Opportunity Fund Community Development,1158,MI,294746.99,11,0
27867,Opportunity Fund Community Development,1158,AZ,265519.23,19,0
27868,Opportunity Fund Community Development,1158,CO,254444.01,21,0
27869,Opportunity Fund Community Development,1158,OR,254293.12,14,0
27870,Opportunity Fund Community Development,1158,VA,205211.43,14,0
27871,Opportunity Fund Community Development,1158,PA,194052.41,16,0
27872,Opportunity Fund Community Development,1158,WI,186081.14,14,0
27873,Opportunity Fund Community Development,1158,IN,147303.32,10,0
27874,Opportunity Fund Community Development,1158,AL,115172.93,8,0
27875,Opportunity Fund Community Development,1158,SC,96677.08,4,0
27876,Opportunity Fund Community Development,1158,MN,94166.47,3,0
27877,Opportunity Fund Community Development,1158,MO,93177.57,4,0
27878,Opportunity Fund Community Development,1158,MS,59012.0,5,0
27879,Opportunity Fund Community Development,1158,TN,47305.0,4,0
27880,Opportunity Fund Community Development,1158,CT,45646.62,3,0
