,name,state,amount,count,symbol
30564,Viking Bank National Association,MN,16685894.45,355,0
30565,Viking Bank National Association,OR,458400.0,3,0
30566,Viking Bank National Association,SD,381439.56,6,0
30567,Viking Bank National Association,ND,53100.0,4,0
30568,Jefferson Security Bank,WV,16683834.97,358,JFWV
30569,Jefferson Security Bank,MD,3687563.2800000003,58,JFWV
30570,Jefferson Security Bank,VA,3023267.31,68,JFWV
30571,Jefferson Security Bank,PA,1165257.66,15,JFWV
30572,Jefferson Security Bank,DC,484507.49,4,JFWV
30573,Jefferson Security Bank,IL,229460.42,1,JFWV
30574,Jefferson Security Bank,FL,98720.95,2,JFWV
30575,Jefferson Security Bank,MI,41666.65,2,JFWV
30576,Jefferson Security Bank,NJ,35020.83,1,JFWV
30577,Federated Bank,IL,16681518.0,698,0
30578,Federated Bank,CA,209774.0,5,0
30579,Federated Bank,IN,137912.0,4,0
30580,Federated Bank,WY,93929.0,4,0
30581,Federated Bank,MI,38112.0,2,0
30582,Federated Bank,WI,7500.0,1,0
30583,Federated Bank,OR,5315.0,1,0
30584,Federated Bank,TN,3075.0,1,0
30585,Century Bank of Florida,FL,16666641.76,197,0
30586,Farmers State Bank of Hamel,MN,16660858.38,223,0
30587,Farmers State Bank of Hamel,OR,89200.0,1,0
30588,Farmers State Bank of Hamel,CA,78480.0,1,0
30589,Farmers State Bank of Hamel,FL,74662.0,1,0
30590,First National Bank of Hereford,TX,16635350.0,407,0
30591,First National Bank of Hereford,NM,267600.0,12,0
30592,First National Bank of Hereford,CA,20800.0,1,0
30593,First National Bank of Hereford,ID,20800.0,1,0
30594,First National Bank of Hereford,KS,300.0,1,0
30595,United Valley Bank,ND,16634199.42,243,0
30596,United Valley Bank,MN,13058139.22,407,0
30597,Herring Bank,TX,16626312.53,332,0
30598,Herring Bank,CO,2743283.68,44,0
30599,Herring Bank,CA,789300.0,5,0
30600,Herring Bank,OK,560047.53,44,0
30601,Herring Bank,NM,363200.0,4,0
30602,Herring Bank,WI,333300.0,1,0
30603,Herring Bank,KS,165600.0,4,0
30604,Herring Bank,IA,61800.0,1,0
30605,Herring Bank,FL,6400.0,1,0
30606,Herring Bank,MO,3800.0,1,0
30607,Englewood Bank & Trust,FL,16610341.35,167,0
30608,State Bank of India (California),CA,16588731.13,117,0
30609,State Bank of India (California),VA,1997302.64,1,0
30610,State Bank of India (California),IL,1541385.17,2,0
30611,First Security Bank-Sleepy Eye,MN,16583046.0,618,0
30612,First Security Bank-Sleepy Eye,SD,93000.0,7,0
30613,First Security Bank-Sleepy Eye,ND,37170.0,2,0
30614,First Security Bank-Sleepy Eye,IA,6200.0,1,0
30615,"Peoples Bank of Kentucky, Inc.",KY,16574020.790000001,866,TSLA
30616,"Peoples Bank of Kentucky, Inc.",OH,606205.75,21,TSLA
30617,"Peoples Bank of Kentucky, Inc.",PA,104581.64,2,TSLA
30618,"Peoples Bank of Kentucky, Inc.",TX,5227.0,2,TSLA
30619,"Peoples Bank of Kentucky, Inc.",IL,4927.0,1,TSLA
30620,"Peoples Bank of Kentucky, Inc.",MD,2500.0,1,TSLA
30621,State Bank & Trust Co.,IA,16560171.35,235,0
30622,State Bank & Trust Co.,IL,30296.0,1,0
30623,State Bank & Trust Co.,CA,19062.5,1,0
30624,The First National Bank of Eldorado,TX,16526365.24,369,0
30625,The First National Bank of Eldorado,NM,25000.0,2,0
30626,Community First CU of Florida,FL,16523009.0,475,0
30627,Community First CU of Florida,GA,27600.0,1,0
30628,Marion Center Bank,PA,16508460.91,398,0
30629,Marion Center Bank,VA,2300.0,1,0
30630,The Falls City National Bank,TX,16479203.0,417,0
30631,The Falls City National Bank,GA,2520.0,1,0
30632,City Bank & Trust Co.,NE,16473533.03,263,0
30633,City Bank & Trust Co.,TX,1627530.0,5,0
30634,City Bank & Trust Co.,AZ,1462521.0,4,0
30635,City Bank & Trust Co.,WI,60750.0,2,0
30636,City Bank & Trust Co.,MO,3540.0,1,0
30637,Citizens Bank of the South,GA,16439148.26,357,0
30638,Citizens Bank of the South,NC,310416.0,1,0
30639,Citizens Bank of the South,SC,75038.09,2,0
30640,United Citizens Bank & Trust Company,KY,16422410.9,655,0
30641,United Citizens Bank & Trust Company,IN,213696.33,10,0
30642,United Citizens Bank & Trust Company,OH,185470.41,11,0
30643,United Citizens Bank & Trust Company,SC,76366.8,2,0
30644,United Citizens Bank & Trust Company,NC,30956.0,2,0
30645,United Citizens Bank & Trust Company,FL,20833.33,1,0
30646,United Citizens Bank & Trust Company,IL,20833.0,1,0
30647,United Citizens Bank & Trust Company,OK,11149.0,1,0
30648,United Citizens Bank & Trust Company,CA,7500.0,1,0
30649,United Citizens Bank & Trust Company,VA,7104.79,1,0
30650,Piermont Bank,NY,16405037.75,126,0
30651,Piermont Bank,FL,2286109.26,8,0
30652,Piermont Bank,NJ,1373257.97,16,0
30653,Piermont Bank,CA,917841.2,3,0
30654,Piermont Bank,MD,681236.0,2,0
30655,Piermont Bank,CT,558885.0,1,0
30656,Piermont Bank,NC,231816.0,1,0
30657,Piermont Bank,VA,176985.0,1,0
30658,Piermont Bank,TN,45514.75,2,0
30659,Piermont Bank,SC,18400.0,1,0
30660,Piermont Bank,WI,4022.5,1,0
30661,Commercial State Bank of Wagner,SD,16394146.59,646,0
30662,Commercial State Bank of Wagner,CA,820284.0,6,0
30663,Commercial State Bank of Wagner,NE,292422.59,13,0
30664,Commercial State Bank of Wagner,IA,145715.4,4,0
30665,Commercial State Bank of Wagner,MN,88064.4,6,0
30666,Commercial State Bank of Wagner,TX,19550.0,2,0
30667,Commercial State Bank of Wagner,AK,3327.5,1,0
30668,F & C Bank,MO,16369545.0,674,FCBC
30669,F & C Bank,NE,20800.0,1,FCBC
30670,F & C Bank,TX,8900.0,2,FCBC
30671,Hoosier Heartland State Bank,IN,16336093.76,446,0
30672,First National Bank of Decatur County,GA,16329857.540000001,263,0
30673,First National Bank of Decatur County,FL,2338321.52,26,0
30674,First National Bank of Decatur County,AL,62039.5,6,0
30675,The Colorado Bank and Trust Company of La Junta,CO,16293837.13,290,0
30676,The Colorado Bank and Trust Company of La Junta,NE,22367.280000000002,2,0
30677,The Colorado Bank and Trust Company of La Junta,TX,16381.0,1,0
30678,MinnStar Bank National Association,MN,16275359.6,350,0
30679,MinnStar Bank National Association,FL,64900.0,2,0
30680,MinnStar Bank National Association,IL,30000.0,1,0
30681,MinnStar Bank National Association,SD,21577.5,2,0
30682,MinnStar Bank National Association,AZ,14877.5,1,0
30683,Bank of Montana,MT,16262390.83,68,0
30684,Bank of Montana,TX,1650900.0,1,0
30685,Bank of Montana,HI,898029.1699999999,2,0
30686,Bank of Montana,WA,781152.5,2,0
30687,Bank of Montana,UT,41632.5,2,0
30688,Bank of Montana,AZ,20800.0,1,0
30689,Bank of Montana,NY,19450.0,2,0
30690,Bank of Montana,OK,14500.0,1,0
30691,Bank of Montana,ID,6450.4,1,0
30692,Black Business Investment Fund Inc.,FL,16257165.28,560,0
30693,Black Business Investment Fund Inc.,GA,197706.0,6,0
30694,Black Business Investment Fund Inc.,SC,67254.0,1,0
30695,Black Business Investment Fund Inc.,CA,30695.0,2,0
30696,Black Business Investment Fund Inc.,CT,11250.0,1,0
30697,Black Business Investment Fund Inc.,AL,9979.0,1,0
30698,Black Business Investment Fund Inc.,DC,7940.0,1,0
30699,Guadalupe Bank,TX,16250327.0,263,0
30700,Guadalupe Bank,NY,26500.0,1,0
30701,Guadalupe Bank,NJ,8300.0,1,0
30702,Mid Minnesota FCU,MN,16243662.62,519,0
30703,Mid Minnesota FCU,FL,15000.0,1,0
30704,South Metro FCU,MN,16197996.57,68,0
30705,South Metro FCU,AZ,41462.42,2,0
30706,South Metro FCU,WI,21240.82,2,0
30707,South Metro FCU,FL,5366.67,1,0
30708,The Kansas State Bank,KS,16192904.08,500,0
30709,The Kansas State Bank,MO,158352.53,5,0
30710,The Kansas State Bank,NE,78144.97,1,0
30711,The Kansas State Bank,AZ,4168.3,1,0
30712,Wadena State Bank,MN,16174315.9,499,0
30713,Wadena State Bank,WI,138000.0,1,0
30714,Wadena State Bank,IN,131700.0,1,0
30715,Wadena State Bank,CA,20800.0,1,0
30716,Wadena State Bank,ND,13900.0,1,0
30717,Little Horn State Bank,MT,16151236.66,725,0
30718,Little Horn State Bank,AZ,8558064.0,6,0
30719,Little Horn State Bank,WY,234911.0,8,0
30720,Little Horn State Bank,CO,161893.65,3,0
30721,Little Horn State Bank,CA,126550.0,2,0
30722,Little Horn State Bank,ND,67417.0,1,0
30723,Little Horn State Bank,WA,20833.0,1,0
30724,Little Horn State Bank,NV,7571.0,1,0
30725,Little Horn State Bank,SD,4520.0,1,0
30726,Little Horn State Bank,TX,2142.0,1,0
30727,The First National Bank of Middle Tennessee,TN,16136322.27,213,0
30728,The First National Bank of Middle Tennessee,FL,192500.37,2,0
30729,Premier Community Bank,WI,16134025.34,418,0
30730,Mound City Bank,WI,16124949.17,628,0
30731,Mound City Bank,IL,309871.0,7,0
30732,Mound City Bank,IA,229663.0,7,0
30733,Mound City Bank,IN,5566.0,1,0
30734,Citizens State Bank of Roseau,MN,16088334.25,465,0
30735,Nebraska Enterprise Fund,NE,16086791.0,271,0
30736,Nebraska Enterprise Fund,IA,410607.0,18,0
30737,Nebraska Enterprise Fund,CO,203517.0,2,0
30738,Nebraska Enterprise Fund,SD,115405.0,6,0
30739,Nebraska Enterprise Fund,KS,58306.0,3,0
30740,Nebraska Enterprise Fund,ND,31774.0,2,0
30741,Nebraska Enterprise Fund,MT,30400.0,1,0
30742,Nebraska Enterprise Fund,MI,20832.0,1,0
30743,Nebraska Enterprise Fund,IL,17891.0,4,0
30744,Nebraska Enterprise Fund,MO,8767.0,1,0
30745,Nebraska Enterprise Fund,FL,7500.0,1,0
30746,"Pioneer Community Bank, Inc.",WV,16077233.02,374,TSLA
30747,"Pioneer Community Bank, Inc.",OH,244742.0,1,TSLA
30748,"Pioneer Community Bank, Inc.",VA,234616.19,8,TSLA
30749,"Pioneer Community Bank, Inc.",KY,16747.25,2,TSLA
30750,"Pioneer Community Bank, Inc.",MD,15910.0,2,TSLA
30751,BankStar Financial,SD,16065117.959999999,637,0
30752,BankStar Financial,MN,731578.3,43,0
30753,BankStar Financial,OK,41242.15,3,0
30754,BankStar Financial,CO,37055.0,2,0
30755,BankStar Financial,WY,5758.52,1,0
30756,BankStar Financial,MS,1576.4,1,0
30757,Labette Bank,KS,16056867.68,693,0
30758,Labette Bank,MO,520074.15,25,0
30759,Labette Bank,AR,189300.0,6,0
30760,Labette Bank,OK,99193.56,11,0
30761,Labette Bank,IA,77404.51999999999,3,0
30762,Labette Bank,TX,41666.32,2,0
30763,Labette Bank,PA,3400.0,1,0
30764,The Maries County Bank,MO,16048415.35,1172,0
30765,The Maries County Bank,IL,446000.0,1,0
30766,The Maries County Bank,CA,33014.0,1,0
30767,The Maries County Bank,NM,20833.33,1,0
30768,First United National Bank,PA,16039360.09,372,0
30769,First United National Bank,OH,31700.0,1,0
30770,First United National Bank,VA,2000.0,1,0
30771,The Lincoln National Bank of Hodgenville,KY,16039229.07,746,0
30772,The Lincoln National Bank of Hodgenville,CA,277585.52,4,0
30773,The Lincoln National Bank of Hodgenville,IN,202358.54,4,0
30774,The Lincoln National Bank of Hodgenville,FL,1312.5,1,0
30775,Industry State Bank,TX,16027800.0,290,0
30776,Cherokee State Bank,IA,16026888.97,557,0
30777,Cherokee State Bank,MN,3439690.0,11,0
30778,Cherokee State Bank,NE,61230.0,4,0
30779,Cherokee State Bank,MO,54200.0,3,0
30780,Cherokee State Bank,TN,50297.0,1,0
30781,Cherokee State Bank,SD,34140.0,2,0
30782,Central Kentucky Agricultural Credit Association,KY,15988606.1,1623,0
30783,Central Kentucky Agricultural Credit Association,IN,20833.0,1,0
30784,Central Kentucky Agricultural Credit Association,OH,2362.5,1,0
30785,Central Kentucky Agricultural Credit Association,TN,329.17,1,0
30786,The First National Bank of Oneida,TN,15987144.33,307,0
30787,The First National Bank of Oneida,OH,81789.67,2,0
30788,The First National Bank of Oneida,KY,12083.32,1,0
30789,The First National Bank of Oneida,AL,2819.17,1,0
30790,CommerceOne Bank,AL,15984804.45,126,0
30791,CommerceOne Bank,NY,648217.5,1,0
30792,CommerceOne Bank,FL,647867.5,6,0
30793,CommerceOne Bank,TX,465000.0,2,0
30794,CommerceOne Bank,CA,176200.0,2,0
30795,CommerceOne Bank,GA,132700.0,3,0
30796,CommerceOne Bank,SC,104109.88,2,0
30797,CommerceOne Bank,WA,100000.0,1,0
30798,CommerceOne Bank,TN,74700.0,2,0
30799,CommerceOne Bank,CO,46011.45,2,0
30800,The First National Bank of River Falls,WI,15972514.74,279,0
30801,The First National Bank of River Falls,MN,3089274.71,48,0
30802,State Bank of Herscher,IL,15953160.45,278,0
30803,State Bank of Herscher,AZ,58450.0,4,0
30804,Tidemark FCU,DE,15938662.16,434,0
30805,Tidemark FCU,CA,2991670.5,39,0
30806,Tidemark FCU,MD,2521971.09,58,0
30807,Tidemark FCU,NJ,2413984.93,68,0
30808,Tidemark FCU,PA,1245600.5,20,0
30809,Tidemark FCU,UT,708085.0,1,0
30810,Tidemark FCU,AL,431787.0,5,0
30811,Tidemark FCU,FL,347599.7,15,0
30812,Tidemark FCU,NY,340206.0,12,0
30813,Tidemark FCU,CT,321002.0,1,0
30814,Tidemark FCU,DC,298713.5,8,0
30815,Tidemark FCU,VA,223955.2,6,0
30816,Tidemark FCU,GA,124804.0,3,0
30817,Tidemark FCU,MS,103550.0,5,0
30818,Tidemark FCU,MA,102330.0,1,0
30819,Tidemark FCU,MO,96607.0,2,0
30820,Tidemark FCU,IL,75594.0,4,0
30821,Tidemark FCU,TN,65657.0,1,0
30822,Tidemark FCU,OR,55842.0,3,0
30823,Tidemark FCU,HI,51682.0,2,0
30824,Tidemark FCU,TX,48571.0,5,0
30825,Tidemark FCU,IN,48121.0,3,0
30826,Tidemark FCU,CO,47762.0,2,0
30827,Tidemark FCU,AZ,34150.0,2,0
30828,Tidemark FCU,WA,27567.0,2,0
30829,Tidemark FCU,NV,20832.0,1,0
30830,Tidemark FCU,ND,20832.0,1,0
30831,Tidemark FCU,OH,15674.0,3,0
30832,Tidemark FCU,LA,12117.0,1,0
30833,Tidemark FCU,WV,1180.0,1,0
30834,Northern State Bank of Thief River Falls,MN,15917620.16,465,0
30835,Northern State Bank of Thief River Falls,MI,392490.0,1,0
30836,Northern State Bank of Thief River Falls,FL,163040.0,2,0
30837,Northern State Bank of Thief River Falls,NJ,135270.0,1,0
30838,Northern State Bank of Thief River Falls,NC,114747.0,2,0
30839,Northern State Bank of Thief River Falls,PA,53742.0,1,0
30840,Northern State Bank of Thief River Falls,CA,46607.0,3,0
30841,Northern State Bank of Thief River Falls,OH,23002.0,1,0
30842,Northern State Bank of Thief River Falls,MD,22230.0,1,0
30843,Northern State Bank of Thief River Falls,ND,5531.0,1,0
30844,Community Bank & Trust-West Georgia,GA,15878316.28,190,0
30845,Community Bank & Trust-West Georgia,MD,655969.52,2,0
30846,Community Bank & Trust-West Georgia,NY,485509.12,2,0
30847,Community Bank & Trust-West Georgia,FL,358173.17,2,0
30848,Community Bank & Trust-West Georgia,TX,308329.0,1,0
30849,Community Bank & Trust-West Georgia,NC,198748.62,2,0
30850,Community Bank & Trust-West Georgia,AL,173015.24,11,0
30851,Community Bank & Trust-West Georgia,CA,121432.0,3,0
30852,Community Bank & Trust-West Georgia,WV,41970.07,2,0
30853,Community Bank & Trust-West Georgia,NJ,26865.0,1,0
30854,Rocky Mountain Bank and Trust,CO,15869454.3,358,0
30855,Rocky Mountain Bank and Trust,WY,61010.0,2,0
30856,Rocky Mountain Bank and Trust,FL,15000.0,1,0
30857,Rocky Mountain Bank and Trust,CA,9035.0,1,0
30858,Farmers & Merchants Bank of Colby,CO,15865789.85,288,0
30859,Farmers & Merchants Bank of Colby,KS,8934729.18,284,0
30860,Farmers & Merchants Bank of Colby,CA,201419.4,6,0
30861,Farmers & Merchants Bank of Colby,WI,158751.47999999998,2,0
30862,Farmers & Merchants Bank of Colby,AZ,109100.0,1,0
30863,Farmers & Merchants Bank of Colby,TX,77023.58,6,0
30864,Farmers & Merchants Bank of Colby,MN,25430.2,2,0
30865,Farmers & Merchants Bank of Colby,AR,20833.33,1,0
30866,Farmers & Merchants Bank of Colby,WA,20832.5,1,0
30867,Farmers & Merchants Bank of Colby,MO,18200.0,1,0
30868,Farmers & Merchants Bank of Colby,SD,18071.67,1,0
30869,Farmers & Merchants Bank of Colby,NE,11502.7,2,0
30870,Farmers & Merchants Bank of Colby,ND,7270.0,1,0
30871,First National Bank of Bosque County,TX,15860486.98,376,0
30872,Alamosa State Bank,CO,15824763.66,280,0
30873,Alamosa State Bank,NM,215134.47,3,0
30874,TrustBank,IL,15815365.54,577,0
30875,TrustBank,AZ,11467980.0,70,0
30876,TrustBank,NY,2879500.0,13,0
30877,TrustBank,NJ,648200.0,2,0
30878,TrustBank,GA,334000.0,2,0
30879,TrustBank,CA,290250.0,4,0
30880,TrustBank,KY,125000.0,2,0
30881,TrustBank,AL,78000.0,1,0
30882,TrustBank,NV,41983.07,4,0
30883,TrustBank,FL,36146.87,1,0
30884,TrustBank,TN,20500.0,2,0
30885,TrustBank,IN,10500.0,1,0
30886,Citizens Bank of Chatsworth,IL,15802341.76,361,0
30887,Citizens Bank of Chatsworth,NJ,621383.0,2,0
30888,Citizens Bank of Chatsworth,MD,438031.1,6,0
30889,Citizens Bank of Chatsworth,KS,386536.5,1,0
30890,Citizens Bank of Chatsworth,PA,204803.48,4,0
30891,Citizens Bank of Chatsworth,IN,156402.71,1,0
30892,Citizens Bank of Chatsworth,NE,147335.0,1,0
30893,Citizens Bank of Chatsworth,WI,145532.5,1,0
30894,Citizens Bank of Chatsworth,NY,134775.0,4,0
30895,Citizens Bank of Chatsworth,TX,114305.0,2,0
30896,Citizens Bank of Chatsworth,AZ,110205.0,2,0
30897,Citizens Bank of Chatsworth,CO,45478.27,1,0
30898,Citizens Bank of Chatsworth,CA,18440.0,1,0
30899,Citizens Bank of Chatsworth,IA,16867.0,1,0
30900,Citizens Bank of Chatsworth,MO,12403.05,2,0
30901,Citizens Bank of Chatsworth,AL,7138.0,1,0
30902,"Community Bank of Wichita, Inc",KS,15799925.66,223,INC
30903,"Community Bank of Wichita, Inc",TX,482368.86,4,INC
30904,"Community Bank of Wichita, Inc",IN,168500.0,1,INC
30905,"Community Bank of Wichita, Inc",MO,159130.1,3,INC
30906,"Community Bank of Wichita, Inc",AZ,97572.5,2,INC
30907,"Community Bank of Wichita, Inc",GA,32500.0,1,INC
30908,New Frontier Bank,MO,15796314.62,142,0
30909,New Frontier Bank,IL,25700.0,1,0
30910,The Hometown Savings Bank,IN,15784600.0,390,0
30911,The Hometown Savings Bank,OH,112000.0,2,0
30912,The Hometown Savings Bank,MI,87300.0,4,0
30913,The Hometown Savings Bank,IL,5000.0,1,0
30914,The Hometown Savings Bank,FL,2300.0,1,0
30915,Vermont FCU,VT,15773360.44,534,0
30916,Vermont FCU,MA,459355.88,6,0
30917,Vermont FCU,OR,148231.07,2,0
30918,Vermont FCU,NY,46303.0,3,0
30919,Vermont FCU,CO,30117.0,2,0
30920,Vermont FCU,TX,27284.0,2,0
30921,Vermont FCU,WA,20830.0,1,0
30922,Vermont FCU,NH,17575.0,1,0
30923,Vermont FCU,NC,10565.0,1,0
30924,Vermont FCU,NJ,10545.0,1,0
30925,Guaranty State Bank and Trust Company,KS,15749010.52,643,0
30926,Guaranty State Bank and Trust Company,CO,478287.0,1,0
30927,Guaranty State Bank and Trust Company,NE,465200.36000000004,23,0
30928,Guaranty State Bank and Trust Company,MO,75897.92,4,0
30929,Guaranty State Bank and Trust Company,UT,49790.95,1,0
30930,Guaranty State Bank and Trust Company,IA,42200.0,1,0
30931,Guaranty State Bank and Trust Company,OH,41666.66,2,0
30932,Guaranty State Bank and Trust Company,AZ,23108.75,2,0
30933,Guaranty State Bank and Trust Company,TX,1379.37,1,0
30934,The Campbell & Fetter Bank,IN,15736633.0,323,0
30935,The Campbell & Fetter Bank,MI,110330.0,6,0
30936,The Campbell & Fetter Bank,OH,62499.0,3,0
30937,The Campbell & Fetter Bank,FL,6636.0,2,0
30938,The Bank of Clovis,NM,15719804.23,389,0
30939,The Bank of Clovis,TX,1419858.19,30,0
30940,The Bank of Clovis,AZ,20833.0,1,0
30941,The Bank of Clovis,MT,9980.3,1,0
30942,1st United Bank,MN,15714047.39,215,0
30943,1st United Bank,WI,150000.0,1,0
30944,FNBT Bank,FL,15712250.33,257,0
30945,FNBT Bank,PA,5447.08,1,0
30946,McHenry Savings Bank,IL,15693409.87,291,0
30947,McHenry Savings Bank,MD,849822.17,1,0
30948,McHenry Savings Bank,WI,682074.21,20,0
30949,McHenry Savings Bank,VA,581157.0,3,0
30950,McHenry Savings Bank,IN,8800.0,1,0
30951,Grant County Bank,KS,15685140.92,404,0
30952,Grant County Bank,OR,70000.0,1,0
30953,Grant County Bank,OK,55251.700000000004,4,0
30954,Grant County Bank,WY,50851.05,2,0
30955,Grant County Bank,CO,41666.32,2,0
30956,Grant County Bank,NM,30914.77,1,0
30957,Grant County Bank,TX,17587.5,2,0
30958,Grant County Bank,FL,15382.6,1,0
30959,Carson Community Bank,OK,15667641.55,829,0
30960,Carson Community Bank,AR,2883374.08,130,0
30961,Carson Community Bank,FL,361533.52,2,0
30962,Carson Community Bank,MO,110780.62000000001,6,0
30963,Carson Community Bank,TX,65799.58,3,0
30964,Carson Community Bank,CA,28689.61,4,0
30965,Carson Community Bank,CO,21585.0,1,0
30966,Carson Community Bank,MN,9533.55,1,0
30967,Commercial National Bank of Texarkana,TX,15652382.85,198,0
30968,Commercial National Bank of Texarkana,AR,14437466.92,187,0
30969,Commercial National Bank of Texarkana,LA,150154.0,4,0
30970,First Heritage FCU,NY,15641021.37,404,0
30971,First Heritage FCU,PA,1442912.71,80,0
30972,First Heritage FCU,GA,25133.120000000003,2,0
30973,The First National Bank of Bellville,TX,15614034.04,368,0
30974,The First National Bank of Bellville,ME,3873.0,1,0
30975,Sugar River Bank,NH,15602740.69,420,0
30976,Sugar River Bank,FL,17465.0,2,0
30977,Sugar River Bank,CT,785.0,1,0
30978,The Exchange Bank of Alabama,AL,15587933.4,198,0
30979,The Fisher National Bank,IL,15562390.76,458,0
30980,The Fisher National Bank,FL,2372000.0,2,0
30981,The Fisher National Bank,NV,506044.0,4,0
30982,The Fisher National Bank,AZ,125010.93,4,0
30983,The Fisher National Bank,ID,99300.0,2,0
30984,The Fisher National Bank,OH,33800.0,3,0
30985,The Fisher National Bank,IN,24000.0,3,0
30986,The Fisher National Bank,NC,21820.0,1,0
30987,The Fisher National Bank,MO,20800.0,1,0
30988,BankOkolona,MS,15559738.19,888,0
30989,BankOkolona,TN,47603.33,4,0
30990,BankOkolona,AL,34726.020000000004,3,0
30991,BankOkolona,FL,18856.46,2,0
30992,BankOkolona,AR,10528.13,1,0
30993,Security First Bank of North Dakota,ND,15557560.97,483,0
30994,Security First Bank of North Dakota,SD,34011.04,3,0
30995,Security First Bank of North Dakota,KS,12200.0,1,0
30996,Security First Bank of North Dakota,MN,9342.0,1,0
30997,Security First Bank of North Dakota,NV,7200.0,1,0
30998,Security First Bank of North Dakota,FL,5500.0,1,0
30999,Security First Bank of North Dakota,TX,2478.0,1,0
31000,Clearview FCU,PA,15555359.91,300,0
31001,Clearview FCU,WV,47684.270000000004,2,0
31002,Clearview FCU,TN,4722.9,1,0
31003,Key Community Bank,MN,15554714.0,207,0
31004,Key Community Bank,GA,467372.0,4,0
31005,Key Community Bank,FL,360883.0,7,0
31006,Key Community Bank,MO,112062.0,1,0
31007,Key Community Bank,CA,84185.0,2,0
31008,Key Community Bank,TX,73308.0,2,0
31009,Key Community Bank,NY,58700.0,2,0
31010,Key Community Bank,WI,31207.0,1,0
31011,Key Community Bank,WA,26300.0,2,0
31012,Key Community Bank,AZ,6250.0,1,0
31013,Community First Capital Corp,PA,15538735.0,453,0
31014,Community First Capital Corp,NJ,137400.0,6,0
31015,Community First Capital Corp,DE,89300.0,1,0
31016,Community First Capital Corp,CA,19300.0,1,0
31017,First Midwest Bank of Dexter,MO,15526600.0,450,0
31018,First Midwest Bank of Dexter,IL,140600.0,5,0
31019,First Midwest Bank of Dexter,TN,28600.0,3,0
31020,First Midwest Bank of Dexter,MN,3600.0,1,0
31021,First Midwest Bank of Dexter,MA,3000.0,1,0
31022,First Midwest Bank of Dexter,KY,500.0,1,0
31023,Owen County State Bank,IN,15510482.0,328,0
31024,Owen County State Bank,CA,41600.0,2,0
31025,Owen County State Bank,FL,20800.0,1,0
31026,Dedicated Community Bank,SC,15496995.97,255,0
31027,Dedicated Community Bank,VA,42990.0,1,0
31028,Peoples State Bank of Munising,MI,15491421.31,173,0
31029,Peoples State Bank of Munising,FL,696642.07,10,0
31030,Peoples State Bank of Munising,MT,639720.0,4,0
31031,Peoples State Bank of Munising,NC,50416.0,1,0
31032,Peoples State Bank of Munising,AZ,16902.5,2,0
31033,Franklin Mint FCU,PA,15476772.5,291,0
31034,Franklin Mint FCU,DE,878040.0,21,0
31035,Franklin Mint FCU,NJ,20000.0,1,0
31036,Franklin Mint FCU,CT,16900.0,1,0
31037,First Missouri State Bank of Cape County,MO,15472736.42,187,0
31038,First Missouri State Bank of Cape County,TX,140250.0,2,0
31039,First Missouri State Bank of Cape County,TN,122737.0,2,0
31040,First Missouri State Bank of Cape County,IL,28159.17,2,0
31041,Winnsboro State Bank & Trust Co.,LA,15449659.64,537,0
31042,Winnsboro State Bank & Trust Co.,TX,131545.0,8,0
31043,Winnsboro State Bank & Trust Co.,MS,20000.0,1,0
31044,Winnsboro State Bank & Trust Co.,AR,15969.8,1,0
31045,Winnsboro State Bank & Trust Co.,MD,5079.77,1,0
31046,Winnsboro State Bank & Trust Co.,KS,2621.25,1,0
31047,MY CU,MN,15448700.0,381,0
31048,MY CU,CA,51950.0,4,0
31049,MY CU,TX,11300.0,1,0
31050,MY CU,IL,8300.0,1,0
31051,Hendricks County Bank and Trust Company,IN,15436240.2,309,0
31052,SPIRE CU,MN,15432618.63,1001,0
31053,SPIRE CU,WI,99671.0,7,0
31054,SPIRE CU,NC,28257.230000000003,2,0
31055,SPIRE CU,SC,22268.0,1,0
31056,SPIRE CU,CA,13722.25,2,0
31057,SPIRE CU,TX,13571.0,1,0
31058,SPIRE CU,FL,3274.0,2,0
31059,First State Bank of Blakely,GA,15426842.39,529,0
31060,First State Bank of Blakely,AL,474004.83,14,0
31061,First State Bank of Blakely,FL,234120.38,10,0
31062,First Bank Blue Earth,MN,15409408.4,471,0
31063,First Bank Blue Earth,IA,454607.65,20,0
31064,First Bank Blue Earth,AZ,33748.0,2,0
31065,First Bank Blue Earth,ND,13094.02,3,0
31066,Princeville State Bank,IL,15394223.82,327,0
31067,Princeville State Bank,FL,81180.0,2,0
31068,Princeville State Bank,TX,35643.58,3,0
31069,Quoin Financial Bank,SD,15381704.03,537,0
31070,Quoin Financial Bank,MN,456232.0,5,0
31071,Quoin Financial Bank,WI,23504.93,2,0
31072,Quoin Financial Bank,IA,18000.0,2,0
31073,The Citizens Bank of Weston,WV,15380875.15,261,0
31074,The Citizens Bank of Weston,MD,141915.74,2,0
31075,The Citizens Bank of Weston,FL,61800.0,1,0
31076,The Citizens Bank of Weston,OH,6400.0,1,0
31077,The Citizens Bank of Weston,PA,3495.0,1,0
31078,Madison Valley Bank,MT,15377155.08,382,0
31079,Madison Valley Bank,MI,4298462.67,56,0
31080,Madison Valley Bank,NY,2064100.0,3,0
31081,Madison Valley Bank,TX,868918.62,15,0
31082,Madison Valley Bank,AZ,677795.0,4,0
31083,Madison Valley Bank,WA,521866.95,4,0
